Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
130,tt0081383,2018-02-19,2018-02-19,,Prom Night,https://www.imdb.com/title/tt0081383/,movie,5.4,92,1980,"Horror, Thriller",14519,1980-07-18,Paul Lynch
131,tt0363589,2018-02-19,2018-02-19,,Elephant,https://www.imdb.com/title/tt0363589/,movie,7.2,81,2003,"Crime, Drama, Thriller",83428,2003-05-18,Gus Van Sant
132,tt0490204,2018-02-19,2018-02-19,,Reign Over Me,https://www.imdb.com/title/tt0490204/,movie,7.4,124,2007,Drama,91633,2007-03-20,Mike Binder
133,tt0475276,2018-02-19,2018-02-19,,United 93,https://www.imdb.com/title/tt0475276/,movie,7.5,111,2006,"Drama, History, Thriller",95864,2006-04-28,Paul Greengrass
134,tt0056592,2018-02-19,2018-02-19,,To Kill a Mockingbird,https://www.imdb.com/title/tt0056592/,movie,8.2,129,1962,"Crime, Drama",285007,1962-12-20,Robert Mulligan
135,tt0099237,2018-02-22,2018-02-22,,Challenger,https://www.imdb.com/title/tt0099237/,tvMovie,5.8,160,1990,Drama,321,1990-02-25,Glenn Jordan
136,tt2543472,2018-02-23,2018-02-23,,Wonder,https://www.imdb.com/title/tt2543472/,movie,8.0,113,2017,"Drama, Family",128960,2017-11-14,Stephen Chbosky
137,tt0077416,2018-02-23,2018-02-23,,The Deer Hunter,https://www.imdb.com/title/tt0077416/,movie,8.1,183,1978,"Drama, War",299569,1978-12-08,Michael Cimino
138,tt2179136,2018-02-23,2018-02-23,,American Sniper,https://www.imdb.com/title/tt2179136/,movie,7.3,133,2014,"Action, Biography, Drama, War",422852,2014-11-11,Clint Eastwood
139,tt0801526,2018-02-25,2018-02-25,,The Tracey Fragments,https://www.imdb.com/title/tt0801526/,movie,6.2,77,2007,Drama,7215,2007-02-08,Bruce McDonald
140,tt0107034,2018-02-25,2018-02-25,,The Good Son,https://www.imdb.com/title/tt0107034/,movie,6.4,87,1993,"Drama, Thriller",35272,1993-09-24,Joseph Ruben
141,tt0070723,2018-02-25,2018-02-25,,Soylent Green,https://www.imdb.com/title/tt0070723/,movie,7.1,97,1973,"Crime, Mystery, Sci-Fi, Thriller",55064,1973-04-18,Richard Fleischer
142,tt0104496,2018-02-25,2018-02-25,,In the Best Interest of the Children,https://www.imdb.com/title/tt0104496/,tvMovie,7.3,96,1992,Drama,392,1992-02-16,Michael Ray Rhodes
143,tt0257266,2018-02-25,2018-02-25,,When Andrew Came Home,https://www.imdb.com/title/tt0257266/,tvMovie,6.5,88,2000,Drama,544,2000-10-30,Artie Mandelberg
144,tt0119795,2018-02-25,2018-02-25,,No Child of Mine,https://www.imdb.com/title/tt0119795/,tvMovie,7.3,82,1997,"Crime, Drama",445,1997-02-25,Peter Kosminsky
145,tt1355630,2018-02-25,2018-02-25,,If I Stay,https://www.imdb.com/title/tt1355630/,movie,6.7,107,2014,"Drama, Fantasy, Music, Romance, Sci-Fi",112571,2014-08-18,R.J. Cutler
146,tt0119177,2018-02-25,2018-02-25,,Gattaca,https://www.imdb.com/title/tt0119177/,movie,7.8,106,1997,"Drama, Sci-Fi, Thriller",272152,1997-09-07,Andrew Niccol
147,tt0114168,2018-02-25,2018-02-25,,Powder,https://www.imdb.com/title/tt0114168/,movie,6.6,111,1995,"Drama, Fantasy, Mystery, Sci-Fi, Thriller",27843,1995-10-01,Victor Salva
148,tt0086427,2018-02-25,2018-02-25,,The Terry Fox Story,https://www.imdb.com/title/tt0086427/,tvMovie,7.1,97,1983,"Biography, Drama, Sport",499,1983-05-07,Ralph L. Thomas
149,tt0074958,2018-02-25,2018-02-25,,Network,https://www.imdb.com/title/tt0074958/,movie,8.1,121,1976,Drama,139234,1976-11-14,Sidney Lumet
150,tt0107091,2018-02-25,2018-02-25,,Heart and Souls,https://www.imdb.com/title/tt0107091/,movie,7.0,104,1993,"Comedy, Drama, Fantasy, Romance",15678,1993-08-13,Ron Underwood
151,tt0130883,2018-02-25,2018-02-25,,Ms. Scrooge,https://www.imdb.com/title/tt0130883/,tvMovie,5.4,87,1997,"Drama, Fantasy",356,1997-12-10,John Korty
152,tt0085332,2018-02-25,2018-02-25,,Choices of the Heart,https://www.imdb.com/title/tt0085332/,tvMovie,6.4,100,1983,Drama,201,1983-12-05,Joseph Sargent
153,tt1242460,2018-02-25,2018-02-25,,We Need to Talk About Kevin,https://www.imdb.com/title/tt1242460/,movie,7.5,112,2011,"Drama, Mystery, Thriller",131549,2011-05-12,Lynne Ramsay
154,tt0079261,2018-02-26,2018-02-26,,Hair,https://www.imdb.com/title/tt0079261/,movie,7.6,121,1979,"Comedy, Drama, Musical, Romance, War",33814,1979-03-14,Milos Forman
155,tt0108550,2018-03-03,2018-03-03,,What's Eating Gilbert Grape,https://www.imdb.com/title/tt0108550/,movie,7.8,118,1993,Drama,206878,1993-10-01,Lasse Hallström
156,tt0327085,2018-03-04,2018-03-04,,The Pact,https://www.imdb.com/title/tt0327085/,tvMovie,5.5,89,2002,Drama,504,2002-11-04,Peter Werner
157,tt0340855,2018-03-04,2018-03-04,,Monster,https://www.imdb.com/title/tt0340855/,movie,7.3,109,2003,"Biography, Crime, Drama, Thriller",130769,2003-11-16,Patty Jenkins
158,tt0113862,2018-03-09,2018-03-09,,Mr. Holland's Opus,https://www.imdb.com/title/tt0113862/,movie,7.3,143,1995,"Drama, Music",34564,1995-12-29,Stephen Herek
159,tt3918010,2018-03-15,2018-03-15,,Reign,https://www.imdb.com/title/tt3918010/,movie,7.4,70,2015,Drama,21,2015-06-16,Corey Misquita
160,tt1137450,2018-03-15,2018-03-15,,Death Wish,https://www.imdb.com/title/tt1137450/,movie,6.4,107,2018,"Action, Crime, Drama, Thriller",58755,2018-03-01,Eli Roth
161,tt0100797,2018-03-16,2018-03-16,,Too Young to Die?,https://www.imdb.com/title/tt0100797/,tvMovie,5.9,92,1990,"Crime, Drama",3591,1990-02-26,Robert Markowitz
